,track_id,track_title,track_artists,track_album,track_release_date,energy,loudness,tempo,valence,danceability,duration
81,2HFpTuJlVVnKneXMFDtlz9,Funny You Should Ask,The Front Bottoms,Talon Of The Hawk,2013-05-21,0.918,-5.637,141.173,0.779,0.451,3:33
82,2ouURa1AIXp3AvkS52Jry5,Every Morning,Sugar Ray,14:59,1998-12-23,0.679,-4.496,109.916,0.975,0.833,3:39
83,1pHP4JeQV9wDx87D6qH9hD,Here It Goes Again,OK Go,Oh No,2005-01-01,0.882,-2.306,145.729,0.81,0.537,2:59
84,0GrcPg89CPjXEkPAsAooGP,Beast,Nico Vega,Fury Oh Fury EP,2013-02-05,0.91,-3.669,139.984,0.159,0.422,4:00
85,4Uitrs0Za5BZO9PBH0wHpB,Sober To Death,Car Seat Headrest,Twin Fantasy (Mirror To Mirror),2011-11-02,0.718,-3.151,115.076,0.46,0.481,5:03
86,0Hrd6CSafHHqKptyFppmqH,Undercover Martyn,Two Door Cinema Club,Tourist History,2010-02-17,0.872,-5.072,159.867,0.568,0.442,2:47
87,6sbp4i2FtlsQSVMepZPG9c,Jerk It Out,Caesars,Love For The Streets,2002,0.981,-2.603,134.007,0.861,0.58,3:15
88,3MtGstTnbaZaVOLcfpuiiE,Prom Queen,Beach Bunny,Prom Queen,2018-08-10,0.797,-7.487,143.785,0.751,0.528,2:16
89,3ItzRpwvKtkDSNdRSjXu7Z,Chelsea Dagger,The Fratellis,Costello Music,2007-01-01,0.817,-3.154,154.607,0.552,0.512,3:35
90,5wmVTGxvksXYV9Dz2V2YNi,Take Her Back,The Pigeon Detectives,Wait for Me,2007-05-27,0.962,-1.589,109.07,0.658,0.488,3:17
91,6XYydpbZMrgQbZdv5J31oU,Von hier an blind,Wir Sind Helden,Von Hier An Blind,2005-01-01,0.843,-4.269,109.991,0.614,0.675,3:30
92,3ZAJJoHHCVGLIoScl26Hf4,Uh Huh,Jade Bird,Jade Bird,2019-04-19,0.81,-3.092,119.859,0.57,0.584,2:22
93,1e79l5iRNvf4q9YXjt1Mn8,Müssen nur wollen,Wir Sind Helden,Die Reklamation,2003-01-01,0.672,-3.903,125.941,0.829,0.706,3:35
94,1K13OsIMc0HLgEJHZoWH78,Goodmorning,Bleachers,Gone Now,2017-06-02,0.448,-9.534,79.993,0.515,0.629,3:13
95,3hjJMrfPRfF3xrNYNzOsjn,Medusa in Chains,The Fratellis,"Eyes Wide, Tongue Tied (Deluxe)",2015-08-21,0.629,-7.695,81.524,0.297,0.533,3:13
96,3Pzh926pXggbMe2ZpXyMV7,Ain't No Rest for the Wicked,Cage The Elephant,Cage The Elephant (Expanded Edition),2009-03-24,0.849,-7.075,156.036,0.917,0.636,2:55
97,4ACxa9buEUnOdYEoPcnMpi,Your Woman,White Town,Women In Technology,1997-02-24,0.605,-9.118,102.642,0.795,0.815,4:19
98,6r17TK9vMMuwTTL2p7O3Ac,Leave Before The Lights Come On,Arctic Monkeys,Leave Before The Lights Come On,2006-10-31,0.887,-4.579,150.718,0.916,0.365,3:53
